data,b_low,b_up,g_low,g_up
"b,g",1.009375,1.01015625,0.9765625,0.97734375,1
"b,g",1.0109375,1.01171875,0.9859375,0.9867187500000001,1
"b,g",1.009375,1.01015625,0.984375,0.98515625,1
"b,g",1.009375,1.01015625,0.975,0.97578125,1
"b,g",1.0109375,1.01171875,0.975,0.97578125,1
"b,g",1.0109375,1.01171875,0.984375,0.98515625,1
"b,g",1.0015625,1.00234375,0.98125,0.9820312499999999,1
"b,g",1.0,1.00078125,0.98125,0.9820312499999999,1
"b,g",1.0015625,1.00234375,0.9828125,0.98359375,1
"b,g",1.0,1.00078125,0.9828125,0.98359375,1
"b,g",1.009375,1.01015625,0.98125,0.9820312499999999,1
"b,g",1.009375,1.01015625,0.9828125,0.98359375,1
"b,g",1.0046875,1.00546875,0.9828125,0.98359375,1
"b,g",1.0109375,1.01171875,0.98125,0.9820312499999999,1
"b,g",1.003125,1.00390625,0.98125,0.9820312499999999,1
"b,g",1.003125,1.00390625,0.9828125,0.98359375,1
"b,g",1.0046875,1.00546875,0.98125,0.9820312499999999,1
"b,g",1.0109375,1.01171875,0.9828125,0.98359375,1
"b,g",1.13125,1.13203125,0.98828125,0.9890625000000001,1
"b,g",1.1390625,1.13984375,0.9796874999999999,0.98046875,1
"b,g",1.13125,1.13203125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1265625,1.12734375,0.98828125,0.9890625000000001,1
"b,g",1.1328125,1.13359375,0.98828125,0.9890625000000001,1
"b,g",1.1328125,1.13359375,0.99140625,0.9921875,1
"b,g",1.1375,1.13828125,0.975,0.97578125,1
"b,g",1.1390625,1.13984375,0.975,0.97578125,1
"b,g",1.1375,1.13828125,0.9796874999999999,0.98046875,1
"b,g",1.1390625,1.13984375,0.9765625,0.97734375,1
"b,g",1.1375,1.13828125,0.9765625,0.97734375,1
"b,g",1.140625,1.14140625,0.9796874999999999,0.98046875,1
"b,g",1.140625,1.14140625,0.975,0.97578125,1
"b,g",1.1390625,1.13984375,0.9781249999999999,0.9789062499999999,1
"b,g",1.140625,1.14140625,0.9765625,0.97734375,1
"b,g",1.1421875,1.14296875,0.975,0.97578125,1
"b,g",1.1421875,1.14296875,0.9781249999999999,0.9789062499999999,1
"b,g",1.140625,1.14140625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1375,1.13828125,0.9781249999999999,0.9789062499999999,1
"b,g",1.1421875,1.14296875,0.9765625,0.97734375,1
"b,g",1.1421875,1.14296875,0.9796874999999999,0.98046875,1
"b,g",1.1265625,1.12734375,0.9890625000000001,0.9898437500000001,1
"b,g",1.125,1.12578125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1484375,1.14921875,0.984375,0.98515625,1
"b,g",1.13125,1.13203125,0.99140625,0.9921875,1
"b,g",1.146875,1.14765625,0.984375,0.98515625,1
"b,g",1.1328125,1.13359375,0.9890625000000001,0.9898437500000001,1
"b,g",1.13125,1.13203125,0.9921875,0.99296875,1
"b,g",1.1328125,1.13359375,0.9921875,0.99296875,1
"b,g",1.1359375,1.13671875,0.99140625,0.9921875,1
"b,g",1.1484375,1.14921875,0.9859375,0.9867187500000001,1
"b,g",1.125,1.12578125,0.98828125,0.9890625000000001,1
"b,g",1.134375,1.13515625,0.9921875,0.99296875,1
"b,g",1.134375,1.13515625,0.98828125,0.9890625000000001,1
"b,g",1.1359375,1.13671875,0.9921875,0.99296875,1
"b,g",1.146875,1.14765625,0.9859375,0.9867187500000001,1
"b,g",1.1359375,1.13671875,0.98828125,0.9890625000000001,1
"b,g",1.134375,1.13515625,0.99140625,0.9921875,1
"b,g",1.1359375,1.13671875,0.9890625000000001,0.9898437500000001,1
"b,g",1.134375,1.13515625,0.9890625000000001,0.9898437500000001,1
"b,g",1.14375,1.14453125,0.984375,0.98515625,1
"b,g",1.1484375,1.14921875,0.9828125,0.98359375,1
"b,g",1.14375,1.14453125,0.9859375,0.9867187500000001,1
"b,g",1.146875,1.14765625,0.98125,0.9820312499999999,1
"b,g",1.1484375,1.14921875,0.98125,0.9820312499999999,1
"b,g",1.1265625,1.12734375,0.9921875,0.99296875,1
"b,g",1.1265625,1.12734375,0.99140625,0.9921875,1
"b,g",1.1453125,1.14609375,0.984375,0.98515625,1
"b,g",1.1453125,1.14609375,0.9859375,0.9867187500000001,1
"b,g",1.146875,1.14765625,0.9828125,0.98359375,1
"b,g",1.125,1.12578125,0.99140625,0.9921875,1
"b,g",1.125,1.12578125,0.9921875,0.99296875,1
"b,g",1.1453125,1.14609375,0.9828125,0.98359375,1
"b,g",1.1453125,1.14609375,0.98125,0.9820312499999999,1
"b,g",1.14375,1.14453125,0.9828125,0.98359375,1
"b,g",1.14375,1.14453125,0.98125,0.9820312499999999,1
"b,g",1.1296875,1.13046875,0.9921875,0.99296875,1
"b,g",1.128125,1.12890625,0.9921875,0.99296875,1
"b,g",1.128125,1.12890625,0.99140625,0.9921875,1
"b,g",1.128125,1.12890625,0.9890625000000001,0.9898437500000001,1
"b,g",1.1296875,1.13046875,0.9890625000000001,0.9898437500000001,1
"b,g",1.128125,1.12890625,0.98828125,0.9890625000000001,1
"b,g",1.1296875,1.13046875,0.99140625,0.9921875,1
"b,g",1.1296875,1.13046875,0.98828125,0.9890625000000001,1
"b,g",1.1390625,1.13984375,0.98828125,0.9890625000000001,1
"b,g",1.1390625,1.13984375,0.9890625000000001,0.9898437500000001,1
"b,g",1.1421875,1.14296875,0.9890625000000001,0.9898437500000001,1
"b,g",1.140625,1.14140625,0.98828125,0.9890625000000001,1
"b,g",1.128125,1.12890625,0.975,0.97578125,1
"b,g",1.1265625,1.12734375,0.9859375,0.9867187500000001,1
"b,g",1.1265625,1.12734375,0.984375,0.98515625,1
"b,g",1.1421875,1.14296875,0.98828125,0.9890625000000001,1
"b,g",1.128125,1.12890625,0.9765625,0.97734375,1
"b,g",1.125,1.12578125,0.984375,0.98515625,1
"b,g",1.128125,1.12890625,0.9796874999999999,0.98046875,1
"b,g",1.128125,1.12890625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1296875,1.13046875,0.9765625,0.97734375,1
"b,g",1.1375,1.13828125,0.98828125,0.9890625000000001,1
"b,g",1.1296875,1.13046875,0.975,0.97578125,1
"b,g",1.1296875,1.13046875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1296875,1.13046875,0.9796874999999999,0.98046875,1
"b,g",1.1375,1.13828125,0.9890625000000001,0.9898437500000001,1
"b,g",1.125,1.12578125,0.9859375,0.9867187500000001,1
"b,g",1.140625,1.14140625,0.9890625000000001,0.9898437500000001,1
"b,g",1.1359375,1.13671875,0.975,0.97578125,1
"b,g",1.125,1.12578125,0.975,0.97578125,1
"b,g",1.125,1.12578125,0.9765625,0.97734375,1
"b,g",1.134375,1.13515625,0.975,0.97578125,1
"b,g",1.1265625,1.12734375,0.9765625,0.97734375,1
"b,g",1.134375,1.13515625,0.9765625,0.97734375,1
"b,g",1.1359375,1.13671875,0.9765625,0.97734375,1
"b,g",1.1265625,1.12734375,0.975,0.97578125,1
"b,g",1.125,1.12578125,0.98125,0.9820312499999999,1
"b,g",1.1265625,1.12734375,0.98125,0.9820312499999999,1
"b,g",1.1265625,1.12734375,0.9828125,0.98359375,1
"b,g",1.125,1.12578125,0.9828125,0.98359375,1
"b,g",1.1390625,1.13984375,0.99140625,0.9921875,1
"b,g",1.1484375,1.14921875,0.975,0.97578125,1
"b,g",1.1296875,1.13046875,0.9828125,0.98359375,1
"b,g",1.1390625,1.13984375,0.9921875,0.99296875,1
"b,g",1.146875,1.14765625,0.975,0.97578125,1
"b,g",1.1375,1.13828125,0.99140625,0.9921875,1
"b,g",1.128125,1.12890625,0.98125,0.9820312499999999,1
"b,g",1.1375,1.13828125,0.9921875,0.99296875,1
"b,g",1.1296875,1.13046875,0.98125,0.9820312499999999,1
"b,g",1.128125,1.12890625,0.9828125,0.98359375,1
"b,g",1.146875,1.14765625,0.9765625,0.97734375,1
"b,g",1.1484375,1.14921875,0.9765625,0.97734375,1
"b,g",1.1453125,1.14609375,0.99140625,0.9921875,1
"b,g",1.134375,1.13515625,0.9828125,0.98359375,1
"b,g",1.1359375,1.13671875,0.98125,0.9820312499999999,1
"b,g",1.1453125,1.14609375,0.9921875,0.99296875,1
"b,g",1.1359375,1.13671875,0.9828125,0.98359375,1
"b,g",1.134375,1.13515625,0.98125,0.9820312499999999,1
"b,g",1.1359375,1.13671875,0.9859375,0.9867187500000001,1
"b,g",1.134375,1.13515625,0.9859375,0.9867187500000001,1
"b,g",1.134375,1.13515625,0.984375,0.98515625,1
"b,g",1.14375,1.14453125,0.99140625,0.9921875,1
"b,g",1.14375,1.14453125,0.9921875,0.99296875,1
"b,g",1.1359375,1.13671875,0.984375,0.98515625,1
"b,g",1.1484375,1.14921875,0.9921875,0.99296875,1
"b,g",1.125,1.12578125,0.9796874999999999,0.98046875,1
"b,g",1.140625,1.14140625,0.9859375,0.9867187500000001,1
"b,g",1.1328125,1.13359375,0.9859375,0.9867187500000001,1
"b,g",1.1421875,1.14296875,0.984375,0.98515625,1
"b,g",1.1265625,1.12734375,0.9796874999999999,0.98046875,1
"b,g",1.1421875,1.14296875,0.9859375,0.9867187500000001,1
"b,g",1.125,1.12578125,0.9781249999999999,0.9789062499999999,1
"b,g",1.1265625,1.12734375,0.9781249999999999,0.9789062499999999,1
"b,g",1.13125,1.13203125,0.984375,0.98515625,1
"b,g",1.146875,1.14765625,0.99140625,0.9921875,1
"b,g",1.146875,1.14765625,0.9921875,0.99296875,1
"b,g",1.13125,1.13203125,0.9859375,0.9867187500000001,1
"b,g",1.140625,1.14140625,0.984375,0.98515625,1
"b,g",1.1484375,1.14921875,0.99140625,0.9921875,1
"b,g",1.1328125,1.13359375,0.984375,0.98515625,1
"b,g",1.1390625,1.13984375,0.98125,0.9820312499999999,1
"b,g",1.1484375,1.14921875,0.98828125,0.9890625000000001,1
"b,g",1.1484375,1.14921875,0.9890625000000001,0.9898437500000001,1
"b,g",1.1390625,1.13984375,0.9828125,0.98359375,1
"b,g",1.1375,1.13828125,0.9828125,0.98359375,1
"b,g",1.146875,1.14765625,0.98828125,0.9890625000000001,1
"b,g",1.1375,1.13828125,0.98125,0.9820312499999999,1
"b,g",1.146875,1.14765625,0.9890625000000001,0.9898437500000001,1
"b,g",1.1328125,1.13359375,0.9781249999999999,0.9789062499999999,1
"b,g",1.1484375,1.14921875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1484375,1.14921875,0.9796874999999999,0.98046875,1
"b,g",1.13125,1.13203125,0.9781249999999999,0.9789062499999999,1
"b,g",1.146875,1.14765625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1328125,1.13359375,0.9796874999999999,0.98046875,1
"b,g",1.13125,1.13203125,0.9796874999999999,0.98046875,1
"b,g",1.146875,1.14765625,0.9796874999999999,0.98046875,1
"b,g",1.14375,1.14453125,0.9796874999999999,0.98046875,1
"b,g",1.1421875,1.14296875,0.99140625,0.9921875,1
"b,g",1.1421875,1.14296875,0.9921875,0.99296875,1
"b,g",1.14375,1.14453125,0.9781249999999999,0.9789062499999999,1
"b,g",1.140625,1.14140625,0.9921875,0.99296875,1
"b,g",1.1453125,1.14609375,0.9796874999999999,0.98046875,1
"b,g",1.1453125,1.14609375,0.9781249999999999,0.9789062499999999,1
"b,g",1.140625,1.14140625,0.99140625,0.9921875,1
"b,g",1.13125,1.13203125,0.98125,0.9820312499999999,1
"b,g",1.1453125,1.14609375,0.9890625000000001,0.9898437500000001,1
"b,g",1.1328125,1.13359375,0.9828125,0.98359375,1
"b,g",1.1453125,1.14609375,0.98828125,0.9890625000000001,1
"b,g",1.13125,1.13203125,0.9828125,0.98359375,1
"b,g",1.1328125,1.13359375,0.98125,0.9820312499999999,1
"b,g",1.14375,1.14453125,0.98828125,0.9890625000000001,1
"b,g",1.14375,1.14453125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1390625,1.13984375,0.9859375,0.9867187500000001,1
"b,g",1.1390625,1.13984375,0.984375,0.98515625,1
"b,g",1.1375,1.13828125,0.9859375,0.9867187500000001,1
"b,g",1.1375,1.13828125,0.984375,0.98515625,1
"b,g",1.14375,1.14453125,0.9765625,0.97734375,1
"b,g",1.14375,1.14453125,0.975,0.97578125,1
"b,g",1.1328125,1.13359375,0.9765625,0.97734375,1
"b,g",1.13125,1.13203125,0.9765625,0.97734375,1
"b,g",1.1453125,1.14609375,0.975,0.97578125,1
"b,g",1.1359375,1.13671875,0.9796874999999999,0.98046875,1
"b,g",1.1453125,1.14609375,0.9765625,0.97734375,1
"b,g",1.1328125,1.13359375,0.975,0.97578125,1
"b,g",1.13125,1.13203125,0.975,0.97578125,1
"b,g",1.128125,1.12890625,0.984375,0.98515625,1
"b,g",1.140625,1.14140625,0.9828125,0.98359375,1
"b,g",1.128125,1.12890625,0.9859375,0.9867187500000001,1
"b,g",1.134375,1.13515625,0.9781249999999999,0.9789062499999999,1
"b,g",1.134375,1.13515625,0.9796874999999999,0.98046875,1
"b,g",1.1359375,1.13671875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1421875,1.14296875,0.9828125,0.98359375,1
"b,g",1.140625,1.14140625,0.98125,0.9820312499999999,1
"b,g",1.1296875,1.13046875,0.984375,0.98515625,1
"b,g",1.1421875,1.14296875,0.98125,0.9820312499999999,1
"b,g",1.1296875,1.13046875,0.9859375,0.9867187500000001,1
"b,g",0.878125,0.87890625,0.99140625,0.9921875,1
"b,g",0.8796875,0.8804687499999999,0.99140625,0.9921875,1
"b,g",0.8796875,0.8804687499999999,0.9921875,0.99296875,1
"b,g",0.878125,0.87890625,0.9921875,0.99296875,1
"b,g",0.875,0.87578125,0.9921875,0.99296875,1
"b,g",0.8765625,0.8773437500000001,0.99140625,0.9921875,1
"b,g",0.875,0.87578125,0.99140625,0.9921875,1
"b,g",0.8765625,0.8773437500000001,0.9921875,0.99296875,1
"b,g",0.875,0.87578125,0.98828125,0.9890625000000001,1
"b,g",0.875,0.87578125,0.9890625000000001,0.9898437500000001,1
"b,g",0.878125,0.87890625,0.98828125,0.9890625000000001,1
"b,g",0.8796875,0.8804687499999999,0.98828125,0.9890625000000001,1
"b,g",0.8796875,0.8804687499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.878125,0.87890625,0.9890625000000001,0.9898437500000001,1
"b,g",0.8765625,0.8773437500000001,0.98828125,0.9890625000000001,1
"b,g",0.8765625,0.8773437500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.9562499999999999,0.95703125,0.9765625,0.97734375,1
"b,g",0.9593749999999999,0.9601562499999998,0.9781249999999999,0.9789062499999999,1
"b,g",0.9578125,0.9585937499999999,0.975,0.97578125,1
"b,g",0.9609374999999999,0.96171875,0.9781249999999999,0.9789062499999999,1
"b,g",0.9609374999999999,0.96171875,0.9796874999999999,0.98046875,1
"b,g",0.9578125,0.9585937499999999,0.9765625,0.97734375,1
"b,g",0.9593749999999999,0.9601562499999998,0.9796874999999999,0.98046875,1
"b,g",0.8859374999999999,0.88671875,0.98828125,0.9890625000000001,1
"b,g",0.8859374999999999,0.88671875,0.9890625000000001,0.9898437500000001,1
"b,g",0.8828125,0.88359375,0.9890625000000001,0.9898437500000001,1
"b,g",0.9562499999999999,0.95703125,0.975,0.97578125,1
"b,g",0.8828125,0.88359375,0.98828125,0.9890625000000001,1
"b,g",0.88125,0.88203125,0.9890625000000001,0.9898437500000001,1
"b,g",0.88125,0.88203125,0.98828125,0.9890625000000001,1
"b,g",0.8843749999999999,0.8851562499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.8843749999999999,0.8851562499999999,0.99140625,0.9921875,1
"b,g",0.9578125,0.9585937499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.9578125,0.9585937499999999,0.9796874999999999,0.98046875,1
"b,g",0.8843749999999999,0.8851562499999999,0.9921875,0.99296875,1
"b,g",0.8859374999999999,0.88671875,0.9921875,0.99296875,1
"b,g",0.8859374999999999,0.88671875,0.99140625,0.9921875,1
"b,g",0.8843749999999999,0.8851562499999999,0.98828125,0.9890625000000001,1
"b,g",0.9562499999999999,0.95703125,0.9796874999999999,0.98046875,1
"b,g",0.9546874999999999,0.9554687499999999,0.9828125,0.98359375,1
"b,g",0.9593749999999999,0.9601562499999998,0.975,0.97578125,1
"b,g",0.9593749999999999,0.9601562499999998,0.9765625,0.97734375,1
"b,g",0.953125,0.95390625,0.98125,0.9820312499999999,1
"b,g",0.9609374999999999,0.96171875,0.9765625,0.97734375,1
"b,g",0.9609374999999999,0.96171875,0.975,0.97578125,1
"b,g",0.9562499999999999,0.95703125,0.9781249999999999,0.9789062499999999,1
"b,g",0.9546874999999999,0.9554687499999999,0.98125,0.9820312499999999,1
"b,g",0.953125,0.95390625,0.9828125,0.98359375,1
"b,g",0.88125,0.88203125,0.99140625,0.9921875,1
"b,g",0.8828125,0.88359375,0.99140625,0.9921875,1
"b,g",0.8828125,0.88359375,0.9921875,0.99296875,1
"b,g",0.88125,0.88203125,0.9921875,0.99296875,1
"b,g",0.9609374999999999,0.96171875,0.9859375,0.9867187500000001,1
"b,g",0.9578125,0.9585937499999999,0.9859375,0.9867187500000001,1
"b,g",0.9578125,0.9585937499999999,0.984375,0.98515625,1
"b,g",0.9593749999999999,0.9601562499999998,0.984375,0.98515625,1
"b,g",0.9609374999999999,0.96171875,0.984375,0.98515625,1
"b,g",0.9562499999999999,0.95703125,0.9859375,0.9867187500000001,1
"b,g",0.9593749999999999,0.9601562499999998,0.9859375,0.9867187500000001,1
"b,g",0.9562499999999999,0.95703125,0.984375,0.98515625,1
"b,g",0.9515625,0.95234375,0.975,0.97578125,1
"b,g",0.9546874999999999,0.9554687499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.95,0.9507812499999999,0.975,0.97578125,1
"b,g",0.953125,0.95390625,0.9781249999999999,0.9789062499999999,1
"b,g",0.95,0.9507812499999999,0.9765625,0.97734375,1
"b,g",0.9515625,0.95234375,0.9765625,0.97734375,1
"b,g",0.9546874999999999,0.9554687499999999,0.9796874999999999,0.98046875,1
"b,g",0.953125,0.95390625,0.9796874999999999,0.98046875,1
"b,g",0.9593749999999999,0.9601562499999998,0.9828125,0.98359375,1
"b,g",0.9515625,0.95234375,0.9796874999999999,0.98046875,1
"b,g",0.95,0.9507812499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.95,0.9507812499999999,0.9796874999999999,0.98046875,1
"b,g",0.9562499999999999,0.95703125,0.9828125,0.98359375,1
"b,g",0.9515625,0.95234375,0.9781249999999999,0.9789062499999999,1
"b,g",0.9593749999999999,0.9601562499999998,0.98125,0.9820312499999999,1
"b,g",0.9546874999999999,0.9554687499999999,0.9765625,0.97734375,1
"b,g",0.9609374999999999,0.96171875,0.98125,0.9820312499999999,1
"b,g",0.9578125,0.9585937499999999,0.9828125,0.98359375,1
"b,g",0.9546874999999999,0.9554687499999999,0.975,0.97578125,1
"b,g",0.953125,0.95390625,0.975,0.97578125,1
"b,g",0.9562499999999999,0.95703125,0.98125,0.9820312499999999,1
"b,g",0.9578125,0.9585937499999999,0.98125,0.9820312499999999,1
"b,g",0.9609374999999999,0.96171875,0.9828125,0.98359375,1
"b,g",0.953125,0.95390625,0.9765625,0.97734375,1
"b,g",0.9515625,0.95234375,0.9859375,0.9867187500000001,1
"b,g",0.95,0.9507812499999999,0.984375,0.98515625,1
"b,g",0.9515625,0.95234375,0.984375,0.98515625,1
"b,g",0.95,0.9507812499999999,0.9859375,0.9867187500000001,1
"b,g",0.953125,0.95390625,0.9859375,0.9867187500000001,1
"b,g",0.95,0.9507812499999999,0.9828125,0.98359375,1
"b,g",0.9515625,0.95234375,0.9828125,0.98359375,1
"b,g",0.9546874999999999,0.9554687499999999,0.984375,0.98515625,1
"b,g",0.9546874999999999,0.9554687499999999,0.9859375,0.9867187500000001,1
"b,g",0.953125,0.95390625,0.984375,0.98515625,1
"b,g",0.95,0.9507812499999999,0.98125,0.9820312499999999,1
"b,g",0.9515625,0.95234375,0.98125,0.9820312499999999,1
"b,g",0.8828125,0.88359375,0.9765625,0.97734375,1
"b,g",0.8765625,0.8773437500000001,0.9796874999999999,0.98046875,1
"b,g",0.8859374999999999,0.88671875,0.9796874999999999,0.98046875,1
"b,g",0.8843749999999999,0.8851562499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.875,0.87578125,0.9781249999999999,0.9789062499999999,1
"b,g",0.8765625,0.8773437500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.88125,0.88203125,0.984375,0.98515625,1
"b,g",0.878125,0.87890625,0.9828125,0.98359375,1
"b,g",0.88125,0.88203125,0.9765625,0.97734375,1
"b,g",0.878125,0.87890625,0.98125,0.9820312499999999,1
"b,g",0.8796875,0.8804687499999999,0.98125,0.9820312499999999,1
"b,g",0.875,0.87578125,0.9796874999999999,0.98046875,1
"b,g",0.8843749999999999,0.8851562499999999,0.9796874999999999,0.98046875,1
"b,g",0.875,0.87578125,0.9765625,0.97734375,1
"b,g",0.878125,0.87890625,0.9781249999999999,0.9789062499999999,1
"b,g",0.8796875,0.8804687499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.8796875,0.8804687499999999,0.9796874999999999,0.98046875,1
"b,g",0.8859374999999999,0.88671875,0.9781249999999999,0.9789062499999999,1
"b,g",0.8828125,0.88359375,0.9859375,0.9867187500000001,1
"b,g",0.8828125,0.88359375,0.98125,0.9820312499999999,1
"b,g",0.88125,0.88203125,0.98125,0.9820312499999999,1
"b,g",0.8828125,0.88359375,0.984375,0.98515625,1
"b,g",0.8765625,0.8773437500000001,0.9765625,0.97734375,1
"b,g",0.878125,0.87890625,0.9765625,0.97734375,1
"b,g",0.878125,0.87890625,0.9796874999999999,0.98046875,1
"b,g",0.88125,0.88203125,0.9828125,0.98359375,1
"b,g",0.88125,0.88203125,0.9859375,0.9867187500000001,1
"b,g",0.8828125,0.88359375,0.9828125,0.98359375,1
"b,g",0.8796875,0.8804687499999999,0.9765625,0.97734375,1
"b,g",0.8796875,0.8804687499999999,0.9828125,0.98359375,1
"b,g",0.8859374999999999,0.88671875,0.9765625,0.97734375,1
"b,g",0.8843749999999999,0.8851562499999999,0.9765625,0.97734375,1
"b,g",0.875,0.87578125,0.9859375,0.9867187500000001,1
"b,g",0.8765625,0.8773437500000001,0.98125,0.9820312499999999,1
"b,g",0.8765625,0.8773437500000001,0.984375,0.98515625,1
"b,g",0.8765625,0.8773437500000001,0.9859375,0.9867187500000001,1
"b,g",0.8875,0.8882812499999999,0.984375,0.98515625,1
"b,g",0.8796875,0.8804687499999999,0.9859375,0.9867187500000001,1
"b,g",0.8890625,0.88984375,0.9859375,0.9867187500000001,1
"b,g",0.878125,0.87890625,0.9859375,0.9867187500000001,1
"b,g",0.878125,0.87890625,0.984375,0.98515625,1
"b,g",0.875,0.87578125,0.984375,0.98515625,1
"b,g",0.8765625,0.8773437500000001,0.9828125,0.98359375,1
"b,g",0.8890625,0.88984375,0.984375,0.98515625,1
"b,g",0.8875,0.8882812499999999,0.9859375,0.9867187500000001,1
"b,g",0.875,0.87578125,0.9828125,0.98359375,1
"b,g",0.875,0.87578125,0.98125,0.9820312499999999,1
"b,g",0.8796875,0.8804687499999999,0.984375,0.98515625,1
"b,g",0.8953125000000001,0.8960937500000001,0.9796874999999999,0.98046875,1
"b,g",0.89375,0.89453125,0.9781249999999999,0.9789062499999999,1
"b,g",0.8953125000000001,0.8960937500000001,0.9859375,0.9867187500000001,1
"b,g",0.89375,0.89453125,0.9796874999999999,0.98046875,1
"b,g",0.8953125000000001,0.8960937500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8984375,0.89921875,0.9828125,0.98359375,1
"b,g",0.89375,0.89453125,0.9859375,0.9867187500000001,1
"b,g",0.89375,0.89453125,0.9765625,0.97734375,1
"b,g",0.8968750000000001,0.89765625,0.9828125,0.98359375,1
"b,g",0.8968750000000001,0.89765625,0.98125,0.9820312499999999,1
"b,g",0.8984375,0.89921875,0.98125,0.9820312499999999,1
"b,g",0.89375,0.89453125,0.984375,0.98515625,1
"b,g",0.8953125000000001,0.8960937500000001,0.984375,0.98515625,1
"b,g",0.8953125000000001,0.8960937500000001,0.9765625,0.97734375,1
"b,g",0.8843749999999999,0.8851562499999999,0.98125,0.9820312499999999,1
"b,g",0.8984375,0.89921875,0.9765625,0.97734375,1
"b,g",0.8953125000000001,0.8960937500000001,0.9828125,0.98359375,1
"b,g",0.8843749999999999,0.8851562499999999,0.9828125,0.98359375,1
"b,g",0.8968750000000001,0.89765625,0.9765625,0.97734375,1
"b,g",0.8921875,0.8929687500000001,0.9796874999999999,0.98046875,1
"b,g",0.8890625,0.88984375,0.9796874999999999,0.98046875,1
"b,g",0.8859374999999999,0.88671875,0.9828125,0.98359375,1
"b,g",0.8859374999999999,0.88671875,0.98125,0.9820312499999999,1
"b,g",0.890625,0.89140625,0.9781249999999999,0.9789062499999999,1
"b,g",0.8875,0.8882812499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.890625,0.89140625,0.9796874999999999,0.98046875,1
"b,g",0.8890625,0.88984375,0.9781249999999999,0.9789062499999999,1
"b,g",0.8875,0.8882812499999999,0.9796874999999999,0.98046875,1
"b,g",0.8921875,0.8929687500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.89375,0.89453125,0.98125,0.9820312499999999,1
"b,g",0.8953125000000001,0.8960937500000001,0.98125,0.9820312499999999,1
"b,g",0.890625,0.89140625,0.9765625,0.97734375,1
"b,g",0.89375,0.89453125,0.9828125,0.98359375,1
"b,g",0.8921875,0.8929687500000001,0.9765625,0.97734375,1
"b,g",0.8875,0.8882812499999999,0.9765625,0.97734375,1
"b,g",0.8890625,0.88984375,0.9765625,0.97734375,1
"b,g",0.8921875,0.8929687500000001,0.9828125,0.98359375,1
"b,g",0.8875,0.8882812499999999,0.98125,0.9820312499999999,1
"b,g",0.890625,0.89140625,0.984375,0.98515625,1
"b,g",0.8921875,0.8929687500000001,0.9859375,0.9867187500000001,1
"b,g",0.8921875,0.8929687500000001,0.984375,0.98515625,1
"b,g",0.890625,0.89140625,0.9859375,0.9867187500000001,1
"b,g",0.8875,0.8882812499999999,0.9828125,0.98359375,1
"b,g",0.8890625,0.88984375,0.98125,0.9820312499999999,1
"b,g",0.8968750000000001,0.89765625,0.9781249999999999,0.9789062499999999,1
"b,g",0.8984375,0.89921875,0.9796874999999999,0.98046875,1
"b,g",0.890625,0.89140625,0.9828125,0.98359375,1
"b,g",0.8921875,0.8929687500000001,0.98125,0.9820312499999999,1
"b,g",0.8828125,0.88359375,0.9781249999999999,0.9789062499999999,1
"b,g",0.8890625,0.88984375,0.9828125,0.98359375,1
"b,g",0.88125,0.88203125,0.9796874999999999,0.98046875,1
"b,g",0.890625,0.89140625,0.98125,0.9820312499999999,1
"b,g",0.8968750000000001,0.89765625,0.9796874999999999,0.98046875,1
"b,g",0.8984375,0.89921875,0.9859375,0.9867187500000001,1
"b,g",0.8984375,0.89921875,0.9781249999999999,0.9789062499999999,1
"b,g",0.8828125,0.88359375,0.9796874999999999,0.98046875,1
"b,g",0.8968750000000001,0.89765625,0.984375,0.98515625,1
"b,g",0.88125,0.88203125,0.9781249999999999,0.9789062499999999,1
"b,g",0.8968750000000001,0.89765625,0.9859375,0.9867187500000001,1
"b,g",0.8984375,0.89921875,0.984375,0.98515625,1
"b,g",0.8859374999999999,0.88671875,0.9859375,0.9867187500000001,1
"b,g",0.8843749999999999,0.8851562499999999,0.9859375,0.9867187500000001,1
"b,g",0.8843749999999999,0.8851562499999999,0.984375,0.98515625,1
"b,g",0.8859374999999999,0.88671875,0.984375,0.98515625,1
"b,g",0.9703125,0.9710937500000001,0.9781249999999999,0.9789062499999999,1
