"ar,c,rho",0.63625;0.645,0.22250000000000003;0.22625,1.288125;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.63625;0.645,0.22250000000000003;0.22625,1.26;1.288125,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.22625;0.23,1.288125;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6471875;0.649375,0.2103125;0.21125000000000002,1.64671875;1.65375,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.22250000000000003;0.22625,1.288125;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.22625;0.23,1.26;1.288125,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.22250000000000003;0.22625,1.26;1.288125,10,0.001,0,2
"ar,c,rho",0.6471875;0.649375,0.20937500000000003;0.2103125,1.64671875;1.65375,10,0.001,0,2
"ar,c,rho",0.45249999999999996;0.45499999999999996,0.6649999999999999;0.6675,0.525;0.5275000000000001,10,0.001,0,2
"ar,c,rho",0.45249999999999996;0.45499999999999996,0.6575;0.6599999999999999,0.5275000000000001;0.53,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45249999999999996,0.6675;0.6699999999999999,0.525;0.5275000000000001,10,0.001,0,2
"ar,c,rho",0.645;0.6471875,0.20937500000000003;0.2103125,1.6396875;1.64671875,10,0.001,0,2
"ar,c,rho",0.649375;0.65375,0.2;0.20187500000000003,1.6678125000000001;1.681875,10,0.001,0,2
"ar,c,rho",0.645;0.649375,0.20937500000000003;0.21125000000000002,1.6256249999999999;1.6396875,10,0.001,0,2
"ar,c,rho",0.645;0.649375,0.20750000000000002;0.20937500000000003,1.6396875;1.65375,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45499999999999996,0.655;0.6599999999999999,0.52;0.525,10,0.001,0,2
"ar,c,rho",0.649375;0.65375,0.20750000000000002;0.20937500000000003,1.6115624999999998;1.6256249999999999,10,0.001,0,2
"ar,c,rho",0.645;0.649375,0.2;0.20187500000000003,1.65375;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.645;0.649375,0.20750000000000002;0.20937500000000003,1.6115624999999998;1.6256249999999999,10,0.001,0,2
"ar,c,rho",0.3075;0.30874999999999997,0.59765625;0.5996874999999999,1.3734375;1.37859375,10,0.001,0,2
"ar,c,rho",0.649375;0.65375,0.21125000000000002;0.213125,1.6396875;1.65375,10,0.001,0,2
"ar,c,rho",0.45749999999999996;0.45999999999999996,0.6599999999999999;0.6624999999999999,0.52;0.5225,10,0.001,0,2
"ar,c,rho",0.645;0.649375,0.21125000000000002;0.213125,1.6396875;1.65375,10,0.001,0,2
"ar,c,rho",0.3075;0.30874999999999997,0.595625;0.59765625,1.3734375;1.37859375,10,0.001,0,2
"ar,c,rho",0.3625;0.365,0.24;0.2425,1.6475;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.45499999999999996;0.45749999999999996,0.6599999999999999;0.6624999999999999,0.52;0.5225,10,0.001,0,2
"ar,c,rho",0.36;0.3625,0.24;0.2425,1.6475;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.46499999999999997;0.46749999999999997,0.6699999999999999;0.6724999999999999,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.649375;0.65375,0.21125000000000002;0.213125,1.6115624999999998;1.6256249999999999,10,0.001,0,2
"ar,c,rho",0.45749999999999996;0.45999999999999996,0.6599999999999999;0.6624999999999999,0.5275000000000001;0.53,10,0.001,0,2
"ar,c,rho",0.645;0.649375,0.21125000000000002;0.213125,1.6115624999999998;1.6256249999999999,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.17625;0.17671874999999998,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.3625;0.365,0.245;0.2475,1.6475;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.45499999999999996;0.45749999999999996,0.6599999999999999;0.6624999999999999,0.5275000000000001;0.53,10,0.001,0,2
"ar,c,rho",0.36;0.3625,0.245;0.2475,1.6475;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.5700000000000001;0.5900000000000001,0.42;0.43999999999999995,0.6300000000000001;0.65,10,0.001999999999999991,0,2
"ar,c,rho",0.6581250000000001;0.6625000000000001,0.21125000000000002;0.213125,1.6396875;1.65375,10,0.001,0,2
"ar,c,rho",0.6625000000000001;0.68,0.20750000000000002;0.21500000000000002,1.3162500000000001;1.3725,10,0.001,0,2
"ar,c,rho",0.65375;0.6581250000000001,0.21125000000000002;0.213125,1.6396875;1.65375,10,0.001,0,2
"ar,c,rho",0.45249999999999996;0.45499999999999996,0.6624999999999999;0.6649999999999999,0.5225;0.525,10,0.001,0,2
"ar,c,rho",0.3675;0.37,0.24;0.2425,1.6475;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.45249999999999996;0.45499999999999996,0.6599999999999999;0.6624999999999999,0.5225;0.525,10,0.001,0,2
"ar,c,rho",0.365;0.3675,0.24;0.2425,1.6475;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.365;0.37,0.245;0.25,1.645;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.45;0.455,0.405;0.41000000000000003,1.3650000000000002;1.37,10,0.001,0,1
"ar,c,rho",0.645;0.65375,0.2;0.20375000000000001,1.681875;1.71,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45249999999999996,0.6599999999999999;0.6624999999999999,0.5225;0.525,10,0.001,0,2
"ar,c,rho",0.645;0.65375,0.20375000000000001;0.20750000000000002,1.65375;1.681875,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.17671874999999998;0.1771875,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45499999999999996,0.6649999999999999;0.6699999999999999,0.52;0.525,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.17625;0.17671874999999998,1.6783593749999999;1.681875,10,0.001,0,2
"ar,c,rho",0.45249999999999996;0.45499999999999996,0.6599999999999999;0.6624999999999999,0.5275000000000001;0.53,10,0.001,0,2
"ar,c,rho",0.45249999999999996;0.45499999999999996,0.6599999999999999;0.6624999999999999,0.525;0.5275000000000001,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45249999999999996,0.6624999999999999;0.6649999999999999,0.5275000000000001;0.53,10,0.001,0,2
"ar,c,rho",0.43749999999999994;0.43999999999999995,0.6849999999999999;0.6875,0.5075000000000001;0.51,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45249999999999996,0.6599999999999999;0.6624999999999999,0.5275000000000001;0.53,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45249999999999996,0.6599999999999999;0.6624999999999999,0.525;0.5275000000000001,10,0.001,0,2
"ar,c,rho",0.43499999999999994;0.43749999999999994,0.6875;0.69,0.5075000000000001;0.51,10,0.001,0,2
"ar,c,rho",0.43499999999999994;0.43749999999999994,0.6849999999999999;0.6875,0.5075000000000001;0.51,10,0.001,0,2
"ar,c,rho",0.37;0.375,0.24;0.245,1.645;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.6100000000000001;0.68,0.15;0.18,1.26;1.4849999999999999,10,0.003,0,2
"ar,c,rho",0.4459375;0.448125,0.17906249999999999;0.18,1.66078125;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.41000000000000003;0.42,0.18;0.19,1.69;1.7,10,0.001,0,1
"ar,c,rho",0.375;0.38,0.24;0.245,1.645;1.6500000000000001,10,0.001,0,1
"ar,c,rho",0.45;0.46,0.11;0.12,1.6;1.61,10,0.001,0,1
"ar,c,rho",0.44375000000000003;0.44484375,0.17765625;0.17812499999999998,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.36;0.37,0.22;0.23,1.69;1.7,10,0.0010000000000000009,0,1
"ar,c,rho",0.44375000000000003;0.44484375,0.1771875;0.17765625,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.45;0.46,0.43;0.44,1.31;1.32,10,0.0010000000000000009,0,1
"ar,c,rho",0.44484375;0.4459375,0.17953124999999998;0.18,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.36;0.37,0.2;0.21,1.6;1.61,10,0.001,0,1
"ar,c,rho",0.4459375;0.448125,0.17812499999999998;0.17906249999999999,1.65375;1.66078125,10,0.001,0,2
"ar,c,rho",0.45;0.46,0.45;0.46,1.27;1.28,10,0.0010000000000000009,0,1
"ar,c,rho",0.44375000000000003;0.44484375,0.17953124999999998;0.18,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.44703125;0.448125,0.17625;0.17671874999999998,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.44484375;0.4459375,0.1771875;0.17765625,1.6783593749999999;1.681875,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.17625;0.17671874999999998,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.43249999999999994;0.43499999999999994,0.6724999999999999;0.6749999999999999,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.15;0.15046874999999998,1.84765625;1.851171875,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.4459375,0.17906249999999999;0.18,1.65375;1.66078125,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.15;0.15046874999999998,1.84765625;1.851171875,10,0.001,0,2
"ar,c,rho",0.42999999999999994;0.43249999999999994,0.6724999999999999;0.6749999999999999,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.1509375;0.15140625,1.851171875;1.8546874999999998,10,0.001,0,2
"ar,c,rho",0.43749999999999994;0.43999999999999995,0.6749999999999999;0.6775,0.5125;0.515,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.1509375;0.15140625,1.851171875;1.8546874999999998,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.7275;0.73,0.54;0.5425,10,0.001,0,2
"ar,c,rho",0.6220312500000001;0.6231250000000002,0.15046874999999998;0.1509375,1.84765625;1.851171875,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.1771875;0.17765625,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.6209375000000001;0.6220312500000001,0.15046874999999998;0.1509375,1.84765625;1.851171875,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.7275;0.73,0.5425;0.545,10,0.001,0,2
"ar,c,rho",0.6220312500000001;0.6231250000000002,0.15140625;0.15187499999999998,1.851171875;1.8546874999999998,10,0.001,0,2
"ar,c,rho",0.54;0.6100000000000001,0.18;0.21,1.26;1.4849999999999999,10,0.003,0,2
"ar,c,rho",0.6209375000000001;0.6220312500000001,0.15140625;0.15187499999999998,1.851171875;1.8546874999999998,10,0.001,0,2
"ar,c,rho",0.43499999999999994;0.43999999999999995,0.6799999999999999;0.6849999999999999,0.505;0.51,10,0.001,0,2
"ar,c,rho",0.43249999999999994;0.43499999999999994,0.6849999999999999;0.6875,0.515;0.5175000000000001,10,0.001,0,2
"ar,c,rho",0.4459375;0.448125,0.1771875;0.17812499999999998,1.6678125000000001;1.67484375,10,0.001,0,2
"ar,c,rho",0.44703125;0.448125,0.1771875;0.17765625,1.6783593749999999;1.681875,10,0.001,0,2
"ar,c,rho",0.42999999999999994;0.43499999999999994,0.6849999999999999;0.69,0.505;0.51,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.1771875;0.17765625,1.6783593749999999;1.681875,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.17906249999999999;0.17953124999999998,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.6209375000000001;0.6231250000000002,0.1528125;0.15375,1.84765625;1.8546874999999998,10,0.001,0,2
"ar,c,rho",0.42999999999999994;0.43499999999999994,0.6799999999999999;0.6849999999999999,0.505;0.51,10,0.001,0,2
"ar,c,rho",0.6209375000000001;0.6231250000000002,0.15187499999999998;0.1528125,1.840625;1.84765625,10,0.001,0,2
"ar,c,rho",0.4459375;0.448125,0.17625;0.1771875,1.6678125000000001;1.67484375,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6209375000000001,0.15187499999999998;0.1528125,1.840625;1.84765625,10,0.001,0,2
"ar,c,rho",0.42999999999999994;0.43499999999999994,0.6799999999999999;0.6849999999999999,0.5;0.505,10,0.001,0,2
"ar,c,rho",0.43749999999999994;0.43999999999999995,0.6799999999999999;0.6824999999999999,0.51;0.5125,10,0.001,0,2
"ar,c,rho",0.4225;0.42499999999999993,0.6775;0.6799999999999999,0.505;0.5075000000000001,10,0.001,0,2
"ar,c,rho",0.43499999999999994;0.43749999999999994,0.6799999999999999;0.6824999999999999,0.51;0.5125,10,0.001,0,2
"ar,c,rho",0.43499999999999994;0.43999999999999995,0.6799999999999999;0.6849999999999999,0.515;0.52,10,0.001,0,2
"ar,c,rho",0.6253125000000002;0.6275000000000001,0.15;0.1509375,1.840625;1.84765625,10,0.001,0,2
"ar,c,rho",0.6231250000000002;0.6253125000000002,0.1509375;0.15187499999999998,1.840625;1.84765625,10,0.001,0,2
"ar,c,rho",0.6231250000000002;0.6253125000000002,0.15;0.1509375,1.840625;1.84765625,10,0.001,0,2
"ar,c,rho",0.63296875;0.6340625,0.21453125;0.21500000000000002,1.68890625;1.692421875,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.21359375000000003;0.21406250000000002,1.692421875;1.6959374999999999,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.1771875;0.17765625,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.213125;0.21359375000000003,1.692421875;1.6959374999999999,10,0.001,0,2
"ar,c,rho",0.44703125;0.448125,0.17625;0.17671874999999998,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.17671874999999998;0.1771875,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.17671874999999998;0.1771875,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.17625;0.17671874999999998,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.17625;0.17671874999999998,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.7124999999999999;0.715,0.5575000000000001;0.56,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.7124999999999999;0.715,0.555;0.5575000000000001,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.71;0.7124999999999999,0.5575000000000001;0.56,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.71;0.7124999999999999,0.555;0.5575000000000001,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.7124999999999999;0.715,0.5575000000000001;0.56,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.7124999999999999;0.715,0.555;0.5575000000000001,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.71;0.7124999999999999,0.5575000000000001;0.56,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.71;0.7124999999999999,0.555;0.5575000000000001,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.7175;0.72,0.5525;0.555,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.7175;0.72,0.55;0.5525,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.715;0.7175,0.5525;0.555,10,0.001,0,2
"ar,c,rho",0.4775;0.48,0.715;0.7175,0.55;0.5525,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.7175;0.72,0.5525;0.555,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.7175;0.72,0.55;0.5525,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.715;0.7175,0.5525;0.555,10,0.001,0,2
"ar,c,rho",0.475;0.4775,0.715;0.7175,0.55;0.5525,10,0.001,0,2
"ar,c,rho",0.47;0.475,0.71;0.715,0.55;0.555,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.44484375,0.17765625;0.17812499999999998,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45999999999999996,0.6599999999999999;0.6699999999999999,0.53;0.54,10,0.0010000000000000009,0,2
"ar,c,rho",0.35;0.39,0.49;0.5549999999999999,1.425;1.59,10,0.0040000000000000036,0,2
"ar,c,rho",0.475;0.48,0.72;0.725,0.545;0.55,10,0.001,0,2
"ar,c,rho",0.42499999999999993;0.42749999999999994,0.6724999999999999;0.6749999999999999,0.5075000000000001;0.51,10,0.001,0,2
"ar,c,rho",0.475;0.48,0.72;0.725,0.54;0.545,10,0.001,0,2
"ar,c,rho",0.47;0.475,0.725;0.73,0.54;0.545,10,0.001,0,2
"ar,c,rho",0.631875;0.6340625,0.21218750000000003;0.213125,1.681875;1.68890625,10,0.001,0,2
"ar,c,rho",0.631875;0.6340625,0.21125000000000002;0.21218750000000003,1.681875;1.68890625,10,0.001,0,2
"ar,c,rho",0.6340625;0.63625,0.21406250000000002;0.21500000000000002,1.681875;1.68890625,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.4459375,0.17625;0.1771875,1.66078125;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.43999999999999995;0.44999999999999996,0.6599999999999999;0.6699999999999999,0.53;0.54,10,0.0010000000000000009,0,2
"ar,c,rho",0.46749999999999997;0.47,0.6775;0.6799999999999999,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.30874999999999997;0.31,0.59765625;0.5996874999999999,1.3682812500000001;1.3734375,10,0.001,0,2
"ar,c,rho",0.46749999999999997;0.47,0.6775;0.6799999999999999,0.515;0.5175000000000001,10,0.001,0,2
"ar,c,rho",0.3075;0.30874999999999997,0.59765625;0.5996874999999999,1.3682812500000001;1.3734375,10,0.001,0,2
"ar,c,rho",0.46749999999999997;0.47,0.6749999999999999;0.6775,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.475;0.48,0.655;0.6599999999999999,0.515;0.52,10,0.001,0,2
"ar,c,rho",0.46749999999999997;0.47,0.6749999999999999;0.6775,0.515;0.5175000000000001,10,0.001,0,2
"ar,c,rho",0.47;0.475,0.655;0.6599999999999999,0.515;0.52,10,0.001,0,2
"ar,c,rho",0.46499999999999997;0.46749999999999997,0.6775;0.6799999999999999,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.5425;0.545,0.6125;0.6150000000000001,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.46499999999999997;0.46749999999999997,0.6775;0.6799999999999999,0.515;0.5175000000000001,10,0.001,0,2
"ar,c,rho",0.54;0.5425,0.6125;0.6150000000000001,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.46499999999999997;0.46749999999999997,0.6749999999999999;0.6775,0.5175000000000001;0.52,10,0.001,0,2
"ar,c,rho",0.5425;0.545,0.6175000000000002;0.6200000000000001,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.46499999999999997;0.46749999999999997,0.6749999999999999;0.6775,0.515;0.5175000000000001,10,0.001,0,2
"ar,c,rho",0.54;0.5425,0.6175000000000002;0.6200000000000001,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.42749999999999994;0.42999999999999994,0.6775;0.6799999999999999,0.5075000000000001;0.51,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6275000000000001,0.16124999999999998;0.16499999999999998,1.8968749999999999;1.9249999999999998,10,0.001,0,2
"ar,c,rho",0.42749999999999994;0.42999999999999994,0.6775;0.6799999999999999,0.505;0.5075000000000001,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.16124999999999998;0.16499999999999998,1.8968749999999999;1.9249999999999998,10,0.001,0,2
"ar,c,rho",0.47;0.475,0.71;0.715,0.54;0.545,10,0.001,0,2
"ar,c,rho",0.5475000000000001;0.55,0.6125;0.6150000000000001,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.42749999999999994;0.42999999999999994,0.6749999999999999;0.6775,0.505;0.5075000000000001,10,0.001,0,2
"ar,c,rho",0.545;0.5475000000000001,0.6125;0.6150000000000001,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.5900000000000001;0.6100000000000001,0.43999999999999995;0.45999999999999996,0.6100000000000001;0.6300000000000001,10,0.0020000000000000018,0,2
"ar,c,rho",0.63625;0.645,0.15375;0.15749999999999997,1.8968749999999999;1.9249999999999998,10,0.001,0,2
"ar,c,rho",0.42499999999999993;0.42749999999999994,0.6775;0.6799999999999999,0.505;0.5075000000000001,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.15375;0.15749999999999997,1.8968749999999999;1.9249999999999998,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.15749999999999997;0.16124999999999998,1.8125;1.840625,10,0.001,0,2
"ar,c,rho",0.5475000000000001;0.55,0.6175000000000002;0.6200000000000001,0.5325;0.535,10,0.001,0,2
"ar,c,rho",0.545;0.55,0.6100000000000001;0.6150000000000001,0.53;0.535,10,0.001,0,2
"ar,c,rho",0.545;0.5475000000000001,0.6175000000000002;0.6200000000000001,0.5325;0.535,10,0.001,0,2
"ar,c,rho",0.545;0.5475000000000001,0.6150000000000001;0.6175000000000002,0.5325;0.535,10,0.001,0,2
"ar,c,rho",0.6296875;0.631875,0.21406250000000002;0.21500000000000002,1.68890625;1.6959374999999999,10,0.001,0,2
"ar,c,rho",0.631875;0.63625,0.213125;0.21500000000000002,1.6678125000000001;1.681875,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6275000000000001,0.15;0.15749999999999997,1.86875;1.9249999999999998,10,0.001,0,2
"ar,c,rho",0.631875;0.63625,0.213125;0.21500000000000002,1.65375;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.30500000000000005;0.3075,0.5996874999999999;0.60375,1.3734375;1.38375,10,0.001,0,2
"ar,c,rho",0.48;0.5,0.69;0.71,0.56;0.58,10,0.001999999999999991,0,2
"ar,c,rho",0.42;0.4225,0.6724999999999999;0.6749999999999999,0.5025;0.505,10,0.001,0,2
"ar,c,rho",0.30500000000000005;0.3075,0.5996874999999999;0.60375,1.3631250000000001;1.3734375,10,0.001,0,2
"ar,c,rho",0.45999999999999996;0.47,0.72;0.73,0.55;0.56,10,0.0010000000000000009,0,2
"ar,c,rho",0.45999999999999996;0.47,0.72;0.73,0.54;0.55,10,0.0010000000000000009,0,2
"ar,c,rho",0.47;0.48,0.7;0.71,0.5700000000000001;0.58,10,0.001,0,2
"ar,c,rho",0.45999999999999996;0.47,0.71;0.72,0.55;0.56,10,0.0010000000000000009,0,2
"ar,c,rho",0.47;0.48,0.69;0.7,0.5700000000000001;0.58,10,0.001,0,2
"ar,c,rho",0.45999999999999996;0.47,0.71;0.72,0.54;0.55,10,0.0010000000000000009,0,2
"ar,c,rho",0.45999999999999996;0.47,0.7;0.71,0.5700000000000001;0.58,10,0.001,0,2
"ar,c,rho",0.63625;0.645,0.21125000000000002;0.21500000000000002,1.681875;1.71,10,0.001,0,2
"ar,c,rho",0.45999999999999996;0.47,0.69;0.7,0.5700000000000001;0.58,10,0.001,0,2
"ar,c,rho",0.63625;0.645,0.21125000000000002;0.21500000000000002,1.65375;1.681875,10,0.001,0,2
"ar,c,rho",0.55;0.56,0.6200000000000001;0.6300000000000001,0.53;0.54,10,0.0010000000000000009,0,2
"ar,c,rho",0.63625;0.640625,0.20937500000000003;0.21125000000000002,1.65375;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.55;0.56,0.6100000000000001;0.6200000000000001,0.53;0.54,10,0.0010000000000000009,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.17625;0.18,1.75625;1.784375,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.1725;0.17625,1.75625;1.784375,10,0.001,0,2
"ar,c,rho",0.64390625;0.645,0.21734375000000003;0.21781250000000002,1.4779687499999998;1.481484375,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45999999999999996,0.6799999999999999;0.69,0.51;0.52,10,0.0010000000000000009,0,2
"ar,c,rho",0.54;0.55,0.6200000000000001;0.6300000000000001,0.52;0.53,10,0.0010000000000000009,0,2
"ar,c,rho",0.6428125;0.64390625,0.21687500000000004;0.21734375000000003,1.481484375;1.4849999999999999,10,0.001,0,2
"ar,c,rho",0.48;0.5,0.69;0.71,0.54;0.56,10,0.0020000000000000018,0,2
"ar,c,rho",0.63625;0.645,0.16499999999999998;0.16874999999999998,1.728125;1.75625,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.645,0.16499999999999998;0.1725,1.8125;1.86875,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.16499999999999998;0.16874999999999998,1.728125;1.75625,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45999999999999996,0.6699999999999999;0.6799999999999999,0.51;0.52,10,0.0010000000000000009,0,2
"ar,c,rho",0.64390625;0.645,0.21781250000000002;0.21828125000000004,1.481484375;1.4849999999999999,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6275000000000001,0.16499999999999998;0.1725,1.8125;1.86875,10,0.001,0,2
"ar,c,rho",0.6428125;0.64390625,0.21781250000000002;0.21828125000000004,1.481484375;1.4849999999999999,10,0.001,0,2
"ar,c,rho",0.6428125;0.64390625,0.22390625000000003;0.22437500000000002,1.6853906250000001;1.68890625,10,0.001,0,2
"ar,c,rho",0.63625;0.645,0.16499999999999998;0.16874999999999998,1.784375;1.8125,10,0.001,0,2
"ar,c,rho",0.55;0.56,0.6300000000000001;0.6400000000000001,0.52;0.53,10,0.0010000000000000009,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.16499999999999998;0.16874999999999998,1.784375;1.8125,10,0.001,0,2
"ar,c,rho",0.43999999999999995;0.44999999999999996,0.6799999999999999;0.69,0.51;0.52,10,0.0010000000000000009,0,2
"ar,c,rho",0.295625;0.29625,0.595625;0.596640625,1.350234375;1.3528125000000002,10,0.001,0,2
"ar,c,rho",0.54;0.55,0.6300000000000001;0.6400000000000001,0.52;0.53,10,0.0010000000000000009,0,2
"ar,c,rho",0.29500000000000004;0.295625,0.595625;0.596640625,1.350234375;1.3528125000000002,10,0.001,0,2
"ar,c,rho",1.6425;1.645,0.34500000000000003;0.34750000000000003,2.4875000000000003;2.49,10,0.001,0,2
"ar,c,rho",0.63625;0.645,0.1725;0.17625,1.728125;1.75625,10,0.001,0,2
"ar,c,rho",0.42749999999999994;0.42999999999999994,0.6699999999999999;0.6724999999999999,0.5;0.5025,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.1725;0.17625,1.728125;1.75625,10,0.001,0,2
"ar,c,rho",0.44999999999999996;0.45999999999999996,0.6699999999999999;0.6799999999999999,0.5;0.51,10,0.0010000000000000009,0,2
"ar,c,rho",0.295625;0.29625,0.59765625;0.598671875,1.350234375;1.3528125000000002,10,0.001,0,2
"ar,c,rho",0.42499999999999993;0.42749999999999994,0.6699999999999999;0.6724999999999999,0.5;0.5025,10,0.001,0,2
"ar,c,rho",0.29500000000000004;0.295625,0.59765625;0.598671875,1.350234375;1.3528125000000002,10,0.001,0,2
"ar,c,rho",0.645;0.68,0.15;0.16499999999999998,1.7;1.8125,10,0.0014999999999999987,0,2
"ar,c,rho",0.63625;0.645,0.1725;0.17625,1.784375;1.8125,10,0.001,0,2
"ar,c,rho",0.5700000000000001;0.58,0.6100000000000001;0.6200000000000001,0.52;0.53,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.63625,0.1725;0.17625,1.784375;1.8125,10,0.001,0,2
"ar,c,rho",0.42;0.5,0.42;0.5,0.5;0.58,10,0.007999999999999997,0,2
